protocol, transport, type, dst_port, src_ip, src_port, timestamp
smbd, tcp, accept, 445, 201.65.241.162, 60589, 2022-05-07T17:30:10.014526,
smbd, tcp, accept, 445, 201.65.241.162, 60594, 2022-05-07T17:30:10.705414,
smbd, tcp, accept, 445, 201.65.241.162, 60602, 2022-05-07T17:30:11.382942,
smbd, tcp, accept, 445, 201.65.241.162, 60612, 2022-05-07T17:30:12.058626,
smbd, tcp, accept, 445, 201.65.241.162, 60619, 2022-05-07T17:30:12.839094,
smbd, tcp, accept, 445, 201.65.241.162, 60622, 2022-05-07T17:30:13.513418,
smbd, tcp, accept, 445, 201.65.241.162, 60631, 2022-05-07T17:30:14.189600,
smbd, tcp, accept, 445, 201.65.241.162, 60637, 2022-05-07T17:30:14.867620,
smbd, tcp, accept, 445, 201.65.241.162, 60643, 2022-05-07T17:30:15.579630,
smbd, tcp, accept, 445, 201.65.241.162, 60650, 2022-05-07T17:30:16.256508,
smbd, tcp, accept, 445, 201.65.241.162, 60658, 2022-05-07T17:30:16.930850,
smbd, tcp, accept, 445, 201.65.241.162, 60663, 2022-05-07T17:30:17.624320,
smbd, tcp, accept, 445, 201.65.241.162, 60672, 2022-05-07T17:30:18.298225,
smbd, tcp, accept, 445, 201.65.241.162, 60677, 2022-05-07T17:30:18.991901,
smbd, tcp, accept, 445, 201.65.241.162, 60682, 2022-05-07T17:30:19.665377,
smbd, tcp, accept, 445, 201.65.241.162, 60690, 2022-05-07T17:30:20.355981,
smbd, tcp, accept, 445, 201.65.241.162, 60700, 2022-05-07T17:30:21.059420,
smbd, tcp, accept, 445, 201.65.241.162, 60703, 2022-05-07T17:30:21.759589,
smbd, tcp, accept, 445, 201.65.241.162, 60709, 2022-05-07T17:30:22.461929,
smbd, tcp, accept, 445, 201.65.241.162, 60718, 2022-05-07T17:30:23.134124,
smbd, tcp, accept, 445, 201.65.241.162, 60723, 2022-05-07T17:30:23.817287,
smbd, tcp, accept, 445, 201.65.241.162, 60730, 2022-05-07T17:30:24.499333,
smbd, tcp, accept, 445, 201.65.241.162, 60737, 2022-05-07T17:30:25.172808,
smbd, tcp, accept, 445, 201.65.241.162, 60742, 2022-05-07T17:30:25.880019,
smbd, tcp, accept, 445, 201.65.241.162, 60750, 2022-05-07T17:30:26.566428,
smbd, tcp, accept, 445, 201.65.241.162, 60760, 2022-05-07T17:30:27.240926,
smbd, tcp, accept, 445, 201.65.241.162, 60764, 2022-05-07T17:30:27.913936,
smbd, tcp, accept, 445, 201.65.241.162, 60769, 2022-05-07T17:30:28.586643,
smbd, tcp, accept, 445, 201.65.241.162, 60778, 2022-05-07T17:30:29.273850,
smbd, tcp, accept, 445, 201.65.241.162, 60784, 2022-05-07T17:30:29.947800,
smbd, tcp, accept, 445, 201.65.241.162, 60790, 2022-05-07T17:30:30.644609,
smbd, tcp, accept, 445, 201.65.241.162, 60797, 2022-05-07T17:30:31.340268,
smbd, tcp, accept, 445, 201.65.241.162, 60806, 2022-05-07T17:30:32.043621,
smbd, tcp, accept, 445, 201.65.241.162, 60812, 2022-05-07T17:30:32.760413,
smbd, tcp, accept, 445, 201.65.241.162, 60820, 2022-05-07T17:30:33.464543,
smbd, tcp, accept, 445, 201.65.241.162, 60826, 2022-05-07T17:30:34.153015,
smbd, tcp, accept, 445, 201.65.241.162, 60831, 2022-05-07T17:30:34.825266,
smbd, tcp, accept, 445, 201.65.241.162, 60839, 2022-05-07T17:30:35.505136,
smbd, tcp, accept, 445, 201.65.241.162, 60848, 2022-05-07T17:30:36.208888,
smbd, tcp, accept, 445, 201.65.241.162, 60851, 2022-05-07T17:30:36.898682,
smbd, tcp, accept, 445, 201.65.241.162, 60858, 2022-05-07T17:30:37.574572,
smbd, tcp, accept, 445, 201.65.241.162, 60866, 2022-05-07T17:30:38.266895,
smbd, tcp, accept, 445, 201.65.241.162, 60871, 2022-05-07T17:30:38.968846,
smbd, tcp, accept, 445, 201.65.241.162, 60879, 2022-05-07T17:30:39.643424,
smbd, tcp, accept, 445, 201.65.241.162, 60886, 2022-05-07T17:30:40.332113,
smbd, tcp, accept, 445, 201.65.241.162, 60894, 2022-05-07T17:30:41.051764,
smbd, tcp, accept, 445, 201.65.241.162, 60900, 2022-05-07T17:30:41.739041,
smbd, tcp, accept, 445, 201.65.241.162, 60909, 2022-05-07T17:30:42.455999,
smbd, tcp, accept, 445, 201.65.241.162, 60916, 2022-05-07T17:30:43.157741,
smbd, tcp, accept, 445, 201.65.241.162, 60921, 2022-05-07T17:30:43.841109,
smbd, tcp, accept, 445, 201.65.241.162, 60928, 2022-05-07T17:30:44.513732,
smbd, tcp, accept, 445, 201.65.241.162, 60936, 2022-05-07T17:30:45.214949,
smbd, tcp, accept, 445, 201.65.241.162, 60941, 2022-05-07T17:30:45.916207,
smbd, tcp, accept, 445, 201.65.241.162, 60947, 2022-05-07T17:30:46.618685,
smbd, tcp, accept, 445, 201.65.241.162, 60955, 2022-05-07T17:30:47.325831,
smbd, tcp, accept, 445, 201.65.241.162, 60960, 2022-05-07T17:30:48.002225,
smbd, tcp, accept, 445, 201.65.241.162, 60969, 2022-05-07T17:30:48.675383,
smbd, tcp, accept, 445, 201.65.241.162, 60975, 2022-05-07T17:30:49.380563,
smbd, tcp, accept, 445, 201.65.241.162, 60981, 2022-05-07T17:30:50.062192,
smbd, tcp, accept, 445, 201.65.241.162, 60989, 2022-05-07T17:30:50.735733,
smbd, tcp, accept, 445, 201.65.241.162, 60998, 2022-05-07T17:30:51.413855,
smbd, tcp, accept, 445, 201.65.241.162, 61002, 2022-05-07T17:30:52.087929,
smbd, tcp, accept, 445, 201.65.241.162, 61008, 2022-05-07T17:30:52.777120,
smbd, tcp, accept, 445, 201.65.241.162, 61017, 2022-05-07T17:30:53.449118,
smbd, tcp, accept, 445, 201.65.241.162, 61022, 2022-05-07T17:30:54.120750,
smbd, tcp, accept, 445, 201.65.241.162, 61028, 2022-05-07T17:30:54.820177,
smbd, tcp, accept, 445, 201.65.241.162, 61036, 2022-05-07T17:30:55.492649,
smbd, tcp, accept, 445, 201.65.241.162, 61044, 2022-05-07T17:30:56.202455,
smbd, tcp, accept, 445, 201.65.241.162, 61048, 2022-05-07T17:30:56.877627,
smbd, tcp, accept, 445, 201.65.241.162, 61057, 2022-05-07T17:30:57.558573,
smbd, tcp, accept, 445, 201.65.241.162, 61064, 2022-05-07T17:30:58.229951,
smbd, tcp, accept, 445, 201.65.241.162, 61067, 2022-05-07T17:30:58.921060,
smbd, tcp, accept, 445, 201.65.241.162, 61077, 2022-05-07T17:30:59.594715,
smbd, tcp, accept, 445, 201.65.241.162, 61084, 2022-05-07T17:31:00.280152,
smbd, tcp, accept, 445, 201.65.241.162, 61088, 2022-05-07T17:31:00.965530,
smbd, tcp, accept, 445, 201.65.241.162, 61095, 2022-05-07T17:31:01.653088,
smbd, tcp, accept, 445, 201.65.241.162, 61103, 2022-05-07T17:31:02.328331,
smbd, tcp, accept, 445, 201.65.241.162, 61109, 2022-05-07T17:31:03.004924,
smbd, tcp, accept, 445, 201.65.241.162, 61116, 2022-05-07T17:31:03.679343,
smbd, tcp, accept, 445, 201.65.241.162, 61122, 2022-05-07T17:31:04.353170,
smbd, tcp, accept, 445, 201.65.241.162, 61128, 2022-05-07T17:31:05.034572,
smbd, tcp, accept, 445, 201.65.241.162, 61136, 2022-05-07T17:31:05.710803,
smbd, tcp, accept, 445, 201.65.241.162, 61143, 2022-05-07T17:31:06.411921,
smbd, tcp, accept, 445, 201.65.241.162, 61148, 2022-05-07T17:31:07.090528,
smbd, tcp, accept, 445, 201.65.241.162, 61154, 2022-05-07T17:31:07.776280,
smbd, tcp, accept, 445, 201.65.241.162, 61164, 2022-05-07T17:31:08.449237,
smbd, tcp, accept, 445, 201.65.241.162, 61169, 2022-05-07T17:31:09.121617,
smbd, tcp, accept, 445, 201.65.241.162, 61176, 2022-05-07T17:31:09.803590,
smbd, tcp, accept, 445, 201.65.241.162, 61183, 2022-05-07T17:31:10.475753,
smbd, tcp, accept, 445, 201.65.241.162, 61189, 2022-05-07T17:31:11.148928,
smbd, tcp, accept, 445, 201.65.241.162, 61196, 2022-05-07T17:31:11.821067,
smbd, tcp, accept, 445, 201.65.241.162, 61204, 2022-05-07T17:31:12.516130,
smbd, tcp, accept, 445, 201.65.241.162, 61208, 2022-05-07T17:31:13.194533,
smbd, tcp, accept, 445, 201.65.241.162, 61214, 2022-05-07T17:31:13.866856,
smbd, tcp, accept, 445, 201.65.241.162, 61224, 2022-05-07T17:31:14.545647,
smbd, tcp, accept, 445, 201.65.241.162, 61230, 2022-05-07T17:31:15.218300,
smbd, tcp, accept, 445, 201.65.241.162, 61236, 2022-05-07T17:31:15.891496,
smbd, tcp, accept, 445, 201.65.241.162, 61242, 2022-05-07T17:31:16.564180,
smbd, tcp, accept, 445, 201.65.241.162, 61248, 2022-05-07T17:31:17.236107,
smbd, tcp, accept, 445, 201.65.241.162, 61257, 2022-05-07T17:31:17.907375,
smbd, tcp, accept, 445, 201.65.241.162, 61265, 2022-05-07T17:31:18.579572,
smbd, tcp, accept, 445, 201.65.241.162, 61268, 2022-05-07T17:31:19.253928,
smbd, tcp, accept, 445, 201.65.241.162, 61274, 2022-05-07T17:31:19.948871,
smbd, tcp, accept, 445, 201.65.241.162, 61283, 2022-05-07T17:31:20.663008,
smbd, tcp, accept, 445, 201.65.241.162, 61289, 2022-05-07T17:31:21.335330,
smbd, tcp, accept, 445, 201.65.241.162, 61295, 2022-05-07T17:31:22.008483,
smbd, tcp, accept, 445, 201.65.241.162, 61301, 2022-05-07T17:31:22.698580,
smbd, tcp, accept, 445, 201.65.241.162, 61308, 2022-05-07T17:31:23.372711,
smbd, tcp, accept, 445, 201.65.241.162, 61316, 2022-05-07T17:31:24.045358,
smbd, tcp, accept, 445, 201.65.241.162, 61324, 2022-05-07T17:31:24.718913,
smbd, tcp, accept, 445, 201.65.241.162, 61329, 2022-05-07T17:31:25.399343,
smbd, tcp, accept, 445, 201.65.241.162, 61333, 2022-05-07T17:31:26.096928,
smbd, tcp, accept, 445, 201.65.241.162, 61343, 2022-05-07T17:31:26.774817,
smbd, tcp, accept, 445, 201.65.241.162, 61348, 2022-05-07T17:31:27.450626,
smbd, tcp, accept, 445, 201.65.241.162, 61354, 2022-05-07T17:31:28.128912,
smbd, tcp, accept, 445, 201.65.241.162, 61362, 2022-05-07T17:31:28.802419,
smbd, tcp, accept, 445, 201.65.241.162, 61370, 2022-05-07T17:31:29.476489,
smbd, tcp, accept, 445, 201.65.241.162, 61374, 2022-05-07T17:31:30.154114,
smbd, tcp, accept, 445, 201.65.241.162, 61382, 2022-05-07T17:31:30.838524,
smbd, tcp, accept, 445, 201.65.241.162, 61389, 2022-05-07T17:31:31.513070,
smbd, tcp, accept, 445, 201.65.241.162, 61394, 2022-05-07T17:31:32.186843,
smbd, tcp, accept, 445, 201.65.241.162, 61406, 2022-05-07T17:31:32.862330,
smbd, tcp, accept, 445, 201.65.241.162, 61413, 2022-05-07T17:31:33.535637,
smbd, tcp, accept, 445, 201.65.241.162, 61417, 2022-05-07T17:31:34.208905,
smbd, tcp, accept, 445, 201.65.241.162, 61423, 2022-05-07T17:31:34.924258,
smbd, tcp, accept, 445, 201.65.241.162, 61432, 2022-05-07T17:31:35.597892,
smbd, tcp, accept, 445, 201.65.241.162, 61438, 2022-05-07T17:31:36.285114,
smbd, tcp, accept, 445, 201.65.241.162, 61446, 2022-05-07T17:31:36.957198,
smbd, tcp, accept, 445, 201.65.241.162, 61452, 2022-05-07T17:31:37.630095,
smbd, tcp, accept, 445, 201.65.241.162, 61457, 2022-05-07T17:31:38.302966,
smbd, tcp, accept, 445, 201.65.241.162, 61464, 2022-05-07T17:31:39.016680,
smbd, tcp, accept, 445, 201.65.241.162, 61473, 2022-05-07T17:31:39.691756,
smbd, tcp, accept, 445, 201.65.241.162, 61477, 2022-05-07T17:31:40.363820,
smbd, tcp, accept, 445, 201.65.241.162, 61482, 2022-05-07T17:31:41.038254,
smbd, tcp, accept, 445, 201.65.241.162, 61491, 2022-05-07T17:31:41.722855,
smbd, tcp, accept, 445, 201.65.241.162, 61498, 2022-05-07T17:31:42.395998,
smbd, tcp, accept, 445, 201.65.241.162, 61505, 2022-05-07T17:31:43.083745,
smbd, tcp, accept, 445, 201.65.241.162, 61510, 2022-05-07T17:31:43.767956,
smbd, tcp, accept, 445, 201.65.241.162, 61516, 2022-05-07T17:31:44.442775,
smbd, tcp, accept, 445, 201.65.241.162, 61525, 2022-05-07T17:31:45.116604,
smbd, tcp, accept, 445, 201.65.241.162, 61534, 2022-05-07T17:31:45.788864,
smbd, tcp, accept, 445, 201.65.241.162, 61537, 2022-05-07T17:31:46.460936,
smbd, tcp, accept, 445, 201.65.241.162, 61543, 2022-05-07T17:31:47.134537,
smbd, tcp, accept, 445, 201.65.241.162, 61551, 2022-05-07T17:31:47.847530,
smbd, tcp, accept, 445, 201.65.241.162, 61558, 2022-05-07T17:31:48.524381,
smbd, tcp, accept, 445, 201.65.241.162, 61564, 2022-05-07T17:31:49.195982,
smbd, tcp, accept, 445, 201.65.241.162, 61571, 2022-05-07T17:31:49.867197,
smbd, tcp, accept, 445, 201.65.241.162, 61576, 2022-05-07T17:31:50.539700,
smbd, tcp, accept, 445, 201.65.241.162, 61585, 2022-05-07T17:31:51.215715,
smbd, tcp, accept, 445, 201.65.241.162, 61594, 2022-05-07T17:31:51.895029,
smbd, tcp, accept, 445, 201.65.241.162, 61600, 2022-05-07T17:31:53.225062,
smbd, tcp, accept, 445, 201.65.241.162, 61609, 2022-05-07T17:31:53.900316,
smbd, tcp, accept, 445, 201.65.241.162, 61617, 2022-05-07T17:31:54.574813,
smbd, tcp, accept, 445, 201.65.241.162, 61623, 2022-05-07T17:31:55.264800,
smbd, tcp, accept, 445, 201.65.241.162, 61629, 2022-05-07T17:31:55.954478,
smbd, tcp, accept, 445, 201.65.241.162, 61634, 2022-05-07T17:31:56.629213,
smbd, tcp, accept, 445, 201.65.241.162, 61643, 2022-05-07T17:31:57.304035,
smbd, tcp, accept, 445, 201.65.241.162, 61652, 2022-05-07T17:31:57.987279,
smbd, tcp, accept, 445, 201.65.241.162, 61656, 2022-05-07T17:31:58.680967,
smbd, tcp, accept, 445, 201.65.241.162, 61659, 2022-05-07T17:31:59.352828,
smbd, tcp, accept, 445, 201.65.241.162, 61671, 2022-05-07T17:32:00.039697,
smbd, tcp, accept, 445, 201.65.241.162, 61677, 2022-05-07T17:32:00.720524,
smbd, tcp, accept, 445, 201.65.241.162, 61682, 2022-05-07T17:32:01.396740,
smbd, tcp, accept, 445, 201.65.241.162, 61688, 2022-05-07T17:32:02.070507,
smbd, tcp, accept, 445, 201.65.241.162, 61699, 2022-05-07T17:32:02.743201,
smbd, tcp, accept, 445, 201.65.241.162, 61704, 2022-05-07T17:32:03.430326,
smbd, tcp, accept, 445, 201.65.241.162, 61711, 2022-05-07T17:32:04.151236,
smbd, tcp, accept, 445, 201.65.241.162, 61717, 2022-05-07T17:32:04.823749,
smbd, tcp, accept, 445, 201.65.241.162, 61722, 2022-05-07T17:32:05.496073,
smbd, tcp, accept, 445, 201.65.241.162, 61731, 2022-05-07T17:32:06.174327,
smbd, tcp, accept, 445, 201.65.241.162, 61739, 2022-05-07T17:32:06.846475,
smbd, tcp, accept, 445, 201.65.241.162, 61743, 2022-05-07T17:32:07.538778,
smbd, tcp, accept, 445, 201.65.241.162, 61749, 2022-05-07T17:32:08.211115,
smbd, tcp, accept, 445, 201.65.241.162, 61757, 2022-05-07T17:32:08.883417,
smbd, tcp, accept, 445, 201.65.241.162, 61763, 2022-05-07T17:32:09.555782,
smbd, tcp, accept, 445, 201.65.241.162, 61771, 2022-05-07T17:32:10.248361,
smbd, tcp, accept, 445, 201.65.241.162, 61777, 2022-05-07T17:32:10.941320,
smbd, tcp, accept, 445, 201.65.241.162, 61782, 2022-05-07T17:32:11.615366,
smbd, tcp, accept, 445, 201.65.241.162, 61791, 2022-05-07T17:32:12.289365,
smbd, tcp, accept, 445, 201.65.241.162, 61798, 2022-05-07T17:32:12.963290,
smbd, tcp, accept, 445, 201.65.241.162, 61801, 2022-05-07T17:32:13.635500,
smbd, tcp, accept, 445, 201.65.241.162, 61807, 2022-05-07T17:32:14.308827,
smbd, tcp, accept, 445, 201.65.241.162, 61816, 2022-05-07T17:32:14.980807,
smbd, tcp, accept, 445, 201.65.241.162, 61822, 2022-05-07T17:32:15.654981,
smbd, tcp, accept, 445, 201.65.241.162, 61829, 2022-05-07T17:32:16.327856,
smbd, tcp, accept, 445, 201.65.241.162, 61836, 2022-05-07T17:32:17.002222,
smbd, tcp, accept, 445, 201.65.241.162, 61840, 2022-05-07T17:32:17.676066,
smbd, tcp, accept, 445, 201.65.241.162, 61849, 2022-05-07T17:32:18.350053,
smbd, tcp, accept, 445, 201.65.241.162, 61857, 2022-05-07T17:32:19.073735,
smbd, tcp, accept, 445, 201.65.241.162, 61860, 2022-05-07T17:32:19.782365,
smbd, tcp, accept, 445, 201.65.241.162, 61864, 2022-05-07T17:32:20.456783,
smbd, tcp, accept, 445, 201.65.241.162, 61875, 2022-05-07T17:32:21.130513,
smbd, tcp, accept, 445, 201.65.241.162, 61881, 2022-05-07T17:32:21.805428,
smbd, tcp, accept, 445, 201.65.241.162, 61888, 2022-05-07T17:32:22.484957,
smbd, tcp, accept, 445, 201.65.241.162, 61894, 2022-05-07T17:32:23.158386,
smbd, tcp, accept, 445, 201.65.241.162, 61899, 2022-05-07T17:32:23.832276,
smbd, tcp, accept, 445, 201.65.241.162, 61908, 2022-05-07T17:32:24.505594,
smbd, tcp, accept, 445, 201.65.241.162, 61916, 2022-05-07T17:32:25.193259,
smbd, tcp, accept, 445, 201.65.241.162, 61920, 2022-05-07T17:32:25.880525,
smbd, tcp, accept, 445, 201.65.241.162, 61924, 2022-05-07T17:32:26.563909,
smbd, tcp, accept, 445, 201.65.241.162, 61935, 2022-05-07T17:32:27.250625,
smbd, tcp, accept, 445, 201.65.241.162, 61941, 2022-05-07T17:32:27.932966,
smbd, tcp, accept, 445, 201.65.241.162, 61947, 2022-05-07T17:32:28.605183,
smbd, tcp, accept, 445, 201.65.241.162, 61953, 2022-05-07T17:32:29.278072,
smbd, tcp, accept, 445, 201.65.241.162, 61963, 2022-05-07T17:32:29.956741,
smbd, tcp, accept, 445, 201.65.241.162, 61967, 2022-05-07T17:32:30.629470,
smbd, tcp, accept, 445, 201.65.241.162, 61976, 2022-05-07T17:32:31.303409,
smbd, tcp, accept, 445, 201.65.241.162, 61982, 2022-05-07T17:32:31.975702,
smbd, tcp, accept, 445, 201.65.241.162, 61984, 2022-05-07T17:32:32.647354,
smbd, tcp, accept, 445, 201.65.241.162, 61995, 2022-05-07T17:32:33.368767,
smbd, tcp, accept, 445, 201.65.241.162, 62004, 2022-05-07T17:32:34.048965,
smbd, tcp, accept, 445, 201.65.241.162, 62007, 2022-05-07T17:32:34.733836,
smbd, tcp, accept, 445, 201.65.241.162, 62012, 2022-05-07T17:32:35.406970,
smbd, tcp, accept, 445, 201.65.241.162, 62022, 2022-05-07T17:32:36.079887,
smbd, tcp, accept, 445, 201.65.241.162, 62028, 2022-05-07T17:32:36.798222,
smbd, tcp, accept, 445, 201.65.241.162, 62035, 2022-05-07T17:32:37.470970,
smbd, tcp, accept, 445, 201.65.241.162, 62041, 2022-05-07T17:32:38.145910,
smbd, tcp, accept, 445, 201.65.241.162, 62046, 2022-05-07T17:32:38.819125,
smbd, tcp, accept, 445, 201.65.241.162, 62055, 2022-05-07T17:32:39.492015,
smbd, tcp, accept, 445, 201.65.241.162, 62062, 2022-05-07T17:32:40.176932,
smbd, tcp, accept, 445, 201.65.241.162, 62067, 2022-05-07T17:32:40.881078,
smbd, tcp, accept, 445, 201.65.241.162, 62072, 2022-05-07T17:32:41.570830,
smbd, tcp, accept, 445, 201.65.241.162, 62081, 2022-05-07T17:32:42.246513,
smbd, tcp, accept, 445, 201.65.241.162, 62089, 2022-05-07T17:32:42.934989,
smbd, tcp, accept, 445, 201.65.241.162, 62095, 2022-05-07T17:32:43.606595,
smbd, tcp, accept, 445, 201.65.241.162, 62100, 2022-05-07T17:32:44.279784,
smbd, tcp, accept, 445, 201.65.241.162, 62106, 2022-05-07T17:32:44.959664,
smbd, tcp, accept, 445, 201.65.241.162, 62115, 2022-05-07T17:32:45.634154,
smbd, tcp, accept, 445, 201.65.241.162, 62123, 2022-05-07T17:32:46.316773,
smbd, tcp, accept, 445, 201.65.241.162, 62128, 2022-05-07T17:32:47.010795,
smbd, tcp, accept, 445, 201.65.241.162, 62132, 2022-05-07T17:32:47.684426,
smbd, tcp, accept, 445, 201.65.241.162, 62142, 2022-05-07T17:32:48.376788,
smbd, tcp, accept, 445, 201.65.241.162, 62147, 2022-05-07T17:32:49.050313,
smbd, tcp, accept, 445, 201.65.241.162, 62154, 2022-05-07T17:32:49.723213,
smbd, tcp, accept, 445, 201.65.241.162, 62160, 2022-05-07T17:32:50.395880,
smbd, tcp, accept, 445, 201.65.241.162, 62165, 2022-05-07T17:32:51.073759,
smbd, tcp, accept, 445, 201.65.241.162, 62175, 2022-05-07T17:32:51.746971,
smbd, tcp, accept, 445, 201.65.241.162, 62183, 2022-05-07T17:32:52.419466,
smbd, tcp, accept, 445, 62.74.213.178, 2150, 2022-05-07T17:32:53.217690,
smbd, tcp, accept, 445, 201.65.241.162, 62188, 2022-05-07T17:32:53.092359,
smbd, tcp, accept, 445, 201.65.241.162, 62191, 2022-05-07T17:32:53.764807,
smbd, tcp, accept, 445, 201.65.241.162, 62201, 2022-05-07T17:32:54.439379,
smbd, tcp, accept, 445, 201.65.241.162, 62207, 2022-05-07T17:32:55.123532,
smbd, tcp, accept, 445, 62.74.213.178, 2178, 2022-05-07T17:32:54.404207,
smbd, tcp, accept, 445, 201.65.241.162, 62213, 2022-05-07T17:32:55.796065,
smbd, tcp, accept, 445, 201.65.241.162, 62220, 2022-05-07T17:32:56.468065,
smbd, tcp, accept, 445, 201.65.241.162, 62227, 2022-05-07T17:32:57.144885,
smbd, tcp, accept, 445, 201.65.241.162, 62233, 2022-05-07T17:32:57.818458,
smbd, tcp, accept, 445, 201.65.241.162, 62241, 2022-05-07T17:32:58.491211,
smbd, tcp, accept, 445, 201.65.241.162, 62247, 2022-05-07T17:32:59.167813,
smbd, tcp, accept, 445, 201.65.241.162, 62249, 2022-05-07T17:32:59.838623,
smbd, tcp, accept, 445, 62.74.213.178, 2278, 2022-05-07T17:32:57.510673,
smbd, tcp, accept, 445, 62.74.213.178, 2195, 2022-05-07T17:32:55.024477,
smbd, tcp, accept, 445, 62.74.213.178, 2335, 2022-05-07T17:33:00.029098,
smbd, tcp, accept, 445, 201.65.241.162, 62259, 2022-05-07T17:33:00.513749,
smbd, tcp, accept, 445, 201.65.241.162, 62267, 2022-05-07T17:33:01.211056,
smbd, tcp, accept, 445, 201.65.241.162, 62272, 2022-05-07T17:33:01.944398,
smbd, tcp, accept, 445, 62.74.213.178, 2209, 2022-05-07T17:32:55.613455,
smbd, tcp, accept, 445, 62.74.213.178, 2244, 2022-05-07T17:32:56.913776,
smbd, tcp, accept, 445, 62.74.213.178, 2226, 2022-05-07T17:32:56.235063,
smbd, tcp, accept, 445, 62.74.213.178, 2307, 2022-05-07T17:32:58.848425,
smbd, tcp, accept, 445, 62.74.213.178, 2292, 2022-05-07T17:32:58.110541,
smbd, tcp, accept, 445, 62.74.213.178, 2322, 2022-05-07T17:32:59.433217,
smbd, tcp, accept, 445, 201.65.241.162, 62278, 2022-05-07T17:33:02.615976,
smbd, tcp, accept, 445, 201.65.241.162, 62287, 2022-05-07T17:33:03.296082,
smbd, tcp, accept, 445, 201.65.241.162, 62293, 2022-05-07T17:33:03.968010,
smbd, tcp, accept, 445, 201.65.241.162, 62300, 2022-05-07T17:33:04.657218,
smbd, tcp, accept, 445, 201.65.241.162, 62306, 2022-05-07T17:33:05.360012,
smbd, tcp, accept, 445, 62.74.213.178, 2371, 2022-05-07T17:33:01.302169,
smbd, tcp, accept, 445, 62.74.213.178, 2384, 2022-05-07T17:33:01.929998,
smbd, tcp, accept, 445, 62.74.213.178, 2400, 2022-05-07T17:33:02.544330,
smbd, tcp, accept, 445, 62.74.213.178, 2411, 2022-05-07T17:33:03.197759,
smbd, tcp, accept, 445, 62.74.213.178, 2426, 2022-05-07T17:33:03.784048,
smbd, tcp, accept, 445, 62.74.213.178, 2443, 2022-05-07T17:33:04.464802,
smbd, tcp, accept, 445, 62.74.213.178, 2459, 2022-05-07T17:33:05.200244,
smbd, tcp, accept, 445, 201.65.241.162, 62311, 2022-05-07T17:33:06.062333,
smbd, tcp, accept, 445, 201.65.241.162, 62320, 2022-05-07T17:33:06.764337,
smbd, tcp, accept, 445, 201.65.241.162, 62328, 2022-05-07T17:33:07.466617,
smbd, tcp, accept, 445, 201.65.241.162, 62332, 2022-05-07T17:33:08.146422,
smbd, tcp, accept, 445, 201.65.241.162, 62336, 2022-05-07T17:33:08.818860,
smbd, tcp, accept, 445, 201.65.241.162, 62345, 2022-05-07T17:33:09.492869,
smbd, tcp, accept, 445, 201.65.241.162, 62353, 2022-05-07T17:33:10.193847,
smbd, tcp, accept, 445, 201.65.241.162, 62359, 2022-05-07T17:33:10.871730,
smbd, tcp, accept, 445, 62.74.213.178, 2494, 2022-05-07T17:33:06.620087,
smbd, tcp, accept, 445, 62.74.213.178, 2509, 2022-05-07T17:33:07.220289,
smbd, tcp, accept, 445, 62.74.213.178, 2524, 2022-05-07T17:33:07.815848,
smbd, tcp, accept, 445, 62.74.213.178, 2535, 2022-05-07T17:33:08.435269,
smbd, tcp, accept, 445, 62.74.213.178, 2558, 2022-05-07T17:33:09.072567,
smbd, tcp, accept, 445, 62.74.213.178, 2569, 2022-05-07T17:33:09.662165,
smbd, tcp, accept, 445, 62.74.213.178, 2582, 2022-05-07T17:33:10.244261,
smbd, tcp, accept, 445, 62.74.213.178, 2599, 2022-05-07T17:33:10.898073,
